chimei	davis_family	genus	lat	lon	Geological period	fossil_type	id	Age.min	Age.max	URL	Source
	Betulaceae	Alnus	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Betulaceae	Carpinus	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Fagaceae	Castanopsis	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Fagaceae	Quercus	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Ericaceae	Rhododendron	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Salicaceae	Salix	30.3	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Fagaceae	Quercus	31.5	130.33	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Adoxaceae	Viburnum	31.5	130.33	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Anacardiaceae	Rhus	31.8	130.45	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Ulmaceae	Ulmus	31.8	130.45	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Theaceae	Camellia	31.85	130.95	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Juglandaceae	Juglans	31.85	130.95	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Sapindaceae	Acer	31.9	130.85	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Fagaceae	Fagus	31.9	130.85	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Symplocaceae	Symplocos	31.9	130.85	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Aquifoliaceae	Ilex	31.93	130.85	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Betulaceae	Betula	31.95	130.82	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Betulaceae	Corylus	31.95	130.83	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
	Myricaceae	Myrica	32.58	130.5	Pleistocene	pollen	PANGAEA.785670			https://doi.pangaea.de/10.1594/PANGAEA.785670;https://doi.org/10.1594/PANGAEA.785670	PANGAEA.785670
高知市丸池町	Fagaceae	Fagus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Quercus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Cyclobalanopsis	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Castanopsis	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Castanea	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Proteaceae	Helicia	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Alnus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Apocynaceae	Anodendron	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Betula	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Carpinus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Ulmaceae	Ulmus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Ulmaceae	Zelkova	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Cannabaceae	Celtis	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Oleaceae	Fraxinus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Euphorbiaceae	Mallotus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Myricaceae	Myrica	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Symplocaceae	Symplocos	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Corylus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Aquifoliaceae	Ilex	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Compositae	Artemisia	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Juglandaceae	Pterocarya	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Malvaceae	Tilia	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Sapindaceae	Acer	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Sapindaceae	Aesculus	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Salicaceae	Salix	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Adoxaceae	Viburnum	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Lythraceae	Lagerstroemia	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Euphorbiaceae	Euphorbia	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Ebenaceae	Diospyros	33.55	133.5583333	Holocene	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Fagus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Quercus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Cyclobalanopsis	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Castanopsis	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Fagaceae	Castanea	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Alnus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Betula	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Carpinus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Ulmaceae	Ulmus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Ulmaceae	Zelkova	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Cannabaceae	Celtis	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Juglandaceae	Pterocarya	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Sapindaceae	Aesculus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Oleaceae	Fraxinus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Malvaceae	Tilia	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Symplocaceae	Symplocos	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Salicaceae	Salix	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Betulaceae	Corylus	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Aquifoliaceae	Ilex	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
高知市丸池町	Compositae	Artemisia	33.55	133.5583333	Last glacial period	pollen	Fo001				Yamanaka, 1984
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Fagaceae	Quercus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Betulaceae	Carpinus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Fagaceae	Fagus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Compositae	Artemisia	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Betulaceae	Betula	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Betulaceae	Alnus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Ulmaceae	Ulmus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Cannabaceae	Celtis	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Betulaceae	Corylus	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Malvaceae	Tilia	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Juglandaceae	Pterocarya	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Juglandaceae	Juglans	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Xanthorrhoeaceae	Hemerocallis	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Polygonaceae	Polygonum	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
野市・・・三宝山南麓の水田（海抜12.5ｍ）	Rosaceae	Rosa	33.56491	133.711488	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Quercus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Cyclobalanopsis	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Betulaceae	Alnus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Myricaceae	Myrica	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Ulmaceae	Zelkova	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Betulaceae	Carpinus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Fagus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Juglandaceae	Pterocarya	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Ulmaceae	Ulmus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Cannabaceae	Celtis	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Caprifoliaceae	Abelia	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Sapindaceae	Aesculus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Betulaceae	Betula	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Symplocaceae	Symplocos	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Malvaceae	Tilia	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Salicaceae	Salix	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Oleaceae	Ligustrum	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Aquifoliaceae	Ilex	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Euphorbiaceae	Sapium	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Elaeagnaceae	Elaeagnus	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Rutaceae	Skimmia	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Compositae	Artemisia	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Haloragaceae	Haloragis	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Polygonaceae	Polygonum	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Leguminosae	Caesalpinia	33.565089	133.621194	Holocene	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Quercus	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Cyclobalanopsis	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Ulmaceae	Zelkova	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Betulaceae	Carpinus	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Fagaceae	Fagus	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
伊達野・・・鉢伏山北麓の水田（海抜8ｍ）	Compositae	Artemisia	33.565089	133.621194	Last glacial period	pollen	4_200				Nakamura & Yamanaka, 1965
JP, Kishiwada city	Sapindaceae	Acer	34.45	135.350006	Pleistocene	pollen	1265229	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Betulaceae	Alnus	34.45	135.350006	Pleistocene	pollen	1265226	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Juglandaceae	Juglans	34.45	135.350006	Pleistocene	pollen	1265224	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Altingiaceae	Liquidambar	34.45	135.350006	Pleistocene	pollen	1265228	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Juglandaceae	Pterocarya	34.45	135.350006	Pleistocene	pollen	1265225	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Fagaceae	Quercus	34.45	135.350006	Pleistocene	pollen	1265218	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city	Ulmaceae	Ulmus	34.45	135.350006	Pleistocene	pollen	1265227	0.781	2.588		Nasu & Seto, 1976
JP, Kishiwada city, Kishiki-cho	Rhamnaceae	Paliurus	34.450001	135.350006	Pleistocene	pollen	1265231	0.781	2.588		Nasu & Seto, 1976
宇生賀盆地	Betulaceae	Betula	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Carpinus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Fagus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Anacardiaceae	Rhus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Ulmaceae	Ulmus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Cyclobalanopsis	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Castanopsis	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Corylus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Aquifoliaceae	Ilex	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Alnus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Compositae	Artemisia	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Quercus	34.48333333	131.5833333	Holocene	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Betula	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Carpinus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Fagus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Quercus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Ulmaceae	Ulmus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Cyclobalanopsis	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Fagaceae	Castanopsis	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Corylus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Aquifoliaceae	Ilex	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Betulaceae	Alnus	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
宇生賀盆地	Compositae	Artemisia	34.48333333	131.5833333	Last glacial period	pollen	Fo006				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Alnus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Compositae	Artemisia	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Betula	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Carpinus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Fagaceae	Castanopsis	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Cannabaceae	Celtis	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Corylus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Fagaceae	Fagus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Oleaceae	Fraxinus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Aquifoliaceae	Ilex	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Juglandaceae	Juglans	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Myricaceae	Myrica	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Fagaceae	Quercus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Salicaceae	Salix	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Symplocaceae	Symplocos	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Malvaceae	Tilia	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Ulmaceae	Ulmus	34.49027778	131.5861111	Holocene	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Alnus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Compositae	Artemisia	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Betula	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Carpinus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Betulaceae	Corylus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Fagaceae	Fagus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Oleaceae	Fraxinus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Aquifoliaceae	Ilex	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Juglandaceae	Juglans	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Fagaceae	Quercus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Salicaceae	Salix	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Symplocaceae	Symplocos	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Malvaceae	Tilia	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
Ubuka Basin	Ulmaceae	Ulmus	34.49027778	131.5861111	Last glacial period	pollen	10335				hatanaka & Miyoshi, 1980
泉大津市古池遺跡	Fagaceae	Quercus	34.49584	135.421321	Holocene	pollen	16_211				Yasuda, 1978
Hachihama	Sapindaceae	Acer	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Sapindaceae	Aesculus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Betulaceae	Alnus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Compositae	Artemisia	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Betulaceae	Betula	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Betulaceae	Carpinus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Fagaceae	Castanea	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Fagaceae	Castanopsis	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Cannabaceae	Celtis	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Betulaceae	Corylus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Elaeagnaceae	Elaeagnus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Fagaceae	Fagus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Oleaceae	Fraxinus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Haloragaceae	Haloragis	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Aquifoliaceae	Ilex	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Juglandaceae	Juglans	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Oleaceae	Ligustrum	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Myricaceae	Myrica	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Fagaceae	Quercus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Salicaceae	Salix	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Malvaceae	Tilia	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Ulmaceae	Ulmus	34.55226	133.95054	Holocene	pollen	10293				Miyoshi, 1994
Hachihama	Sapindaceae	Acer	34.55226	133.95054	Last glacial period	pollen	10293				Miyoshi, 1994
Hachihama	Sapindaceae	Aesculus	34.55226	133.95054	Last glacial period	pollen	10293				Miyoshi, 1994
